,Xiaomi,Asus,Mac OS X,Huawei,Windows 10 S,ARM_GPU,Samsung_CPU,Fujitsu,Lenovo,Samsung,Google,Android,Toshiba,HP,Microsoft,Dell,Chuwi,LG,Inches,Vero,2 in 1 Convertible,Apple,Mediacom,macOS,Netbook,Chrome OS,Storage,Windows 10,Windows 7,Linux,No OS,MSI,AMD_CPU,Intel_CPU,Intel_GPU,AMD_GPU,Acer,Weight,Razer,Workstation,Ultrabook,Nvidia_GPU,Gaming,CpuFreq,Notebook,ScreenHeight,ScreenWidth,Ram,Price
242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,0,0,0,1,0,0,1,0,0,0,2.69,0,0,0,1,0,2.7,1,1080,1920,8,47365.92
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.56,0,0,0,1,1,2.5,0,1080,1920,8,46833.12
244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.9,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.38,0,0,0,0,0,2.7,0,1080,1920,8,57489.12
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,1.8,1,1080,1920,8,52480.8
246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.04,0,0,0,0,0,2.5,1,768,1366,8,29783.52
247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,3.6,0,0,0,1,1,2.9,0,1080,1920,16,159786.72
248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,1.49,0,0,0,0,0,1.6,1,1080,1920,4,35964.0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,512.0,0,0,0,0,0,0,1,1,0,0,1.37,0,0,1,0,0,3.1,0,1600,2560,8,108691.2
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,1,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.08,0,0,0,0,0,1.8,0,1080,1920,8,43636.32
251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,4.3,0,0,0,1,1,2.8,0,1080,1920,16,95850.72
252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,1,0,0,1,0,1.68,0,0,0,0,0,3.0,1,768,1366,4,24988.32
253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.9,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.37,0,0,0,0,0,1.8,0,1080,1920,8,98514.72
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,3.0,0,0,0,1,0,2.7,1,1080,1920,4,37402.56
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.41,0,0,1,0,0,1.6,0,1080,1920,8,50562.72
256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,1,0,0,1,0,1.91,0,0,0,0,0,2.5,1,768,1366,8,23757.552
257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.9,0,0,0,1,0,1.8,1,1080,1920,16,56423.52
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,512.0,1,0,0,0,1,0,1,0,0,0,4.14,0,0,0,1,1,2.8,0,1080,1920,16,133146.72
259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,2.8,0,1080,1920,8,90522.72
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,2.8,0,0,0,0,0,1.8,1,1080,1920,8,60845.76
261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,2.0,1,1080,1920,4,23656.32
262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,2.1,0,0,0,0,0,1.6,1,1080,1920,4,38468.16
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.18,0,0,0,0,0,2.5,1,1080,1920,4,35004.96
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,1,0,2.24,0,0,0,0,0,2.5,1,1080,1920,8,30103.2
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.67,0,0,0,0,0,1.6,0,1080,1920,8,42570.72
266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.1,0,0,0,0,0,1.8,0,1080,1920,8,79866.72
267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,2.5,1,1080,1920,4,24881.76
268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.8,1,1080,1920,8,54239.04
269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.05,0,0,0,0,0,1.8,1,1080,1920,8,46886.4
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,512.0,0,0,0,0,0,0,1,1,0,0,1.37,0,0,1,0,0,2.9,0,1600,2560,8,104370.192
271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,0,3.2,0,0,0,0,1,3.0,0,1080,1920,16,82530.72
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,0,1,0,2.14,0,0,0,0,0,1.8,1,1080,1920,8,39164.5296
273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.36,0,0,0,0,0,2.6,0,1440,2560,16,133146.72
274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,0,0,0,2.2,0,0,0,1,0,2.5,1,768,1366,8,43263.36
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.3,0,0,0,0,0,2.7,1,768,1366,12,37992.3696
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,128.0,0,0,1,0,0,0,1,0,1,0,2.8,0,0,0,0,0,1.8,1,1080,1920,8,58554.72
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,1,2.2,0,0,0,1,0,1.8,1,1080,1920,8,39693.6
278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.8,0,0,0,0,0,2.0,1,900,1600,4,26053.92
279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,2000.0,0,0,0,1,0,0,1,0,0,0,2.8,0,0,0,1,0,1.8,1,1080,1920,8,45234.72
280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.8,0,0,0,1,0,2.7,1,900,1600,6,45767.52
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,0,1,0,2.25,0,0,0,0,0,2.0,1,1080,1920,4,22803.84
282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,1,2.5,0,1080,1920,8,44169.12
283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.2,0,0,0,0,0,2.5,1,1080,1920,6,30849.12
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,3.0,0,0,0,1,0,1.8,1,1080,1920,8,50669.28
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.15,0,0,0,0,0,2.7,1,1080,1920,12,35111.52
286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.95,0,0,0,0,0,2.7,1,1080,1920,8,58448.16
287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.7,0,0,1,1,0,2.5,0,1080,1920,8,52054.56
288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,1,2.8,0,1080,1920,16,62817.12
289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,0,0,0,2.2,0,0,0,1,0,2.7,1,1080,1920,8,35112.0528
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,1,16.0,0,0,0,0,0,0,1,1,0,1,2.19,0,0,0,0,0,1.5,1,768,1366,2,10602.72
291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1,1,2.8,0,1080,1920,8,63243.36
292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.54,0,0,0,0,0,2.0,1,900,1600,8,26053.92
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,2.8,1,1080,1920,8,97449.12
294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.05,0,0,0,0,0,1.6,1,1080,1920,8,39373.92
295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,3.2,0,0,0,1,1,2.8,0,1080,1920,8,69210.72
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,0,0,1,2.5,0,0,0,1,0,2.8,1,1080,1920,8,52161.12
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,3.42,0,1,0,1,0,2.9,0,1080,1920,16,153705.3408
298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,1,0,0,1,0,2.4,0,0,0,0,0,2.4,1,1080,1920,6,26586.72
299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,1.63,0,0,1,1,0,2.7,0,1080,1920,16,78215.04
300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,1.3,0,0,0,0,0,2.4,1,768,1366,4,27119.52
301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.9,0,0,0,1,1,2.8,0,1080,1920,16,113060.16
302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.8,0,0,0,1,0,2.5,1,900,1600,6,34578.72
303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,2000.0,0,0,0,1,0,0,1,0,0,0,2.2,0,0,0,1,0,2.5,1,768,1366,8,29250.72
304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,1,2.8,0,1080,1920,8,67399.2
305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,1.1,1,768,1366,4,19180.2672
306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.28,0,0,0,0,0,2.8,0,1080,1920,16,105228.0
307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.2,0,0,0,1,0,2.5,1,1080,1920,8,55571.04
308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.3,0,0,0,1,0,2.5,1,1080,1920,8,43636.32
309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.86,0,0,0,0,0,2.0,1,1080,1920,4,24988.32
310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.1,0,0,0,0,0,2.5,1,1080,1920,8,53226.72
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.21,0,0,1,0,0,1.8,0,2160,3840,16,133146.72
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.8,0,0,0,1,1,2.8,0,1080,1920,16,111834.72
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,1,2.23,0,0,0,0,0,2.2,1,1080,1920,8,24988.32
314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,1,0,0,0,0,0,32.0,1,0,0,0,0,0,1,1,0,0,1.1,0,0,0,0,0,1.1,0,768,1366,2,14652.0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,2.33,0,0,0,0,0,1.6,1,1080,1920,8,44968.32
316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,1,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.29,0,0,0,0,0,1.8,0,2160,3840,16,130482.72
317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,1,16.0,0,0,0,0,0,0,1,1,0,0,1.45,0,0,0,0,0,1.6,1,768,1366,4,24503.472
318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.95,0,0,0,0,0,2.5,1,1080,1920,8,52214.4
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,1,1.4,0,0,0,0,0,1.6,1,768,1366,4,25840.8
320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.48,0,0,0,0,0,2.7,1,1080,1920,8,68837.76
321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.79,0,0,0,1,0,2.5,1,900,1600,4,31381.92
322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.7,1,1080,1920,8,58288.32
323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.1,0,0,0,0,0,1.8,1,768,1366,8,48058.56
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,1,2.2,0,0,0,0,0,2.7,1,768,1366,8,35111.52
325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,32.0,1,0,0,0,0,0,1,1,0,0,1.44,0,0,0,0,0,1.1,1,768,1366,4,15557.76
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.23,0,0,0,0,0,2.5,1,768,1366,6,29250.72
327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.7,0,0,1,1,0,2.7,0,1080,1920,8,55938.672
328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.26,0,0,1,0,0,2.7,0,1080,1920,8,71128.8
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.06,0,0,0,1,0,2.8,1,2160,3840,32,140605.91999999998
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.7,0,0,0,1,1,2.8,0,1080,1920,8,63882.72
331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.5,1,1080,1920,8,50243.04
332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.7,1,1080,1920,8,71075.52
333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.85,0,0,0,0,0,2.0,1,1080,1920,4,23922.72
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,1,2.8,0,1080,1920,8,53226.72
335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.48,0,0,0,0,0,2.6,1,1080,1920,8,67559.04
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,1.9,0,0,1,1,0,1.6,0,1080,1920,8,55890.72
337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.84,0,0,0,0,0,2.5,1,1080,1920,8,60952.32
338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,1,0,0,2.0,0,0,0,0,0,1.1,1,768,1366,4,14651.4672
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,1.6,1,1080,1920,8,60885.72
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,1,0,0,0,1,1,0,0,2.2,0,0,0,0,0,1.6,1,768,1366,4,14646.672
341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,2000.0,1,0,0,0,0,1,0,0,1,0,2.2,0,0,0,0,0,3.6,1,1080,1920,12,47898.72
342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.1,0,0,0,1,0,2.4,1,1080,1920,8,38148.48
343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.9,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.4,0,0,0,0,0,1.8,0,2160,3840,16,111834.72
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.2,0,0,1,0,0,1.8,0,1080,1920,8,84129.12
345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.4,0,0,0,1,1,2.8,0,1080,1920,16,60153.12
346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,32.0,1,0,0,0,0,0,1,1,0,0,1.44,0,0,0,0,0,1.6,1,768,1366,2,14865.12
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.88,0,0,1,0,0,1.9,0,1080,1920,16,85672.1088
348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,1,0,0,0,0,0,32.0,1,0,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,1.1,0,768,1366,4,19980.0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,1,0,1.9,0,0,1,0,0,1.6,0,1080,1920,8,35324.64
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.06,0,0,0,1,0,2.8,1,2160,3840,16,108020.9376
351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.84,0,0,0,0,0,2.7,1,1080,1920,8,69477.12
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,1,0,1,0,0,0,2.7,0,0,0,1,1,2.8,0,1080,1920,8,75071.52
353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.6,0,1,0,1,0,2.8,0,1080,1920,8,92615.0256
354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.4,0,0,0,1,0,2.5,1,1080,1920,16,74751.84
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,2.02,0,0,0,0,0,1.8,1,1080,1920,8,51729.55199999999
356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,1.1,1,768,1366,4,17155.627200000003
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.65,0,0,0,1,1,2.5,0,1080,1920,8,53226.72
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,2000.0,1,0,0,0,0,0,1,1,0,0,2.36,0,0,0,0,0,2.5,1,768,1366,8,29696.6736
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.36,0,0,0,0,0,2.6,1,1080,1920,8,76030.56
360,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,1.86,0,0,0,0,0,2.0,1,768,1366,4,23389.92
361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.5,1,1080,1920,8,50349.6
362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.8,0,0,0,1,0,2.5,1,900,1600,6,38308.32
